step_index,time_seconds,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_x,error_y,error_z,position_error_norm,experiment_case_id,tcp_label,joint_1,joint_2,joint_3
103,2.06,0.106287,-0.41627,1.132398,0.09136006259130582,-0.46378668485994806,1.1035135785385037,0.01492693740869419,0.04751668485994809,0.02888442146149628,0.05757567718792408,tcp_case_2,tcp_forward_5cm,0.19450477673059222,-0.28140120289866577,1.2404519161238088
104,2.08,0.106287,-0.41627,1.132398,0.09193582404423421,-0.46214987450774264,1.1046374675870076,0.014351175955765794,0.04587987450774267,0.027760532412992367,0.05551185725601662,tcp_case_2,tcp_forward_5cm,0.19637501496838639,-0.2841069836957683,1.25237933839423
105,2.1,0.106287,-0.41627,1.132398,0.09250564150075957,-0.46051183006742247,1.1057488960753756,0.013781358499240434,0.044241830067422494,0.026649103924624384,0.05345502885402557,tcp_case_2,tcp_forward_5cm,0.19824525320618053,-0.28681276449287085,1.2643067606646512
106,2.12,0.106287,-0.41627,1.132398,0.09306954217307,-0.4588727217859965,1.1068478968506068,0.013217457826930012,0.0426027217859965,0.02555010314939321,0.05140526107244595,tcp_case_2,tcp_forward_5cm,0.2001154914439747,-0.28951854528997345,1.2762341829350725
107,2.14,0.106287,-0.41627,1.132398,0.09362755434109757,-0.4572327190905824,1.107934504977608,0.012659445658902438,0.04096271909058241,0.02446349502239209,0.04936262258425165,tcp_case_2,tcp_forward_5cm,0.20198572968176884,-0.292224326087076,1.2881616052054938
108,2.16,0.106287,-0.41627,1.132398,0.09417970733934067,-0.4555919905525607,1.1090087577297083,0.012107292660659338,0.03932199055256075,0.02338924227029171,0.04732718173063903,tcp_case_2,tcp_forward_5cm,0.203855967919563,-0.29493010688417853,1.3000890274759151
109,2.18,0.106287,-0.41627,1.132398,0.09472603154335033,-0.45395070385197467,1.1100706945786998,0.011560968456649681,0.037680703851974695,0.022327305421300236,0.04529900663162375,tcp_case_2,tcp_forward_5cm,0.20572620615735715,-0.2976358876812811,1.3120164497463362
110,2.2,0.106287,-0.41627,1.132398,0.09526655835588115,-0.4523090257421905,1.1111203571844135,0.011020441644118861,0.036039025742190534,0.021277642815586528,0.043278165329244056,tcp_case_2,tcp_forward_5cm,0.20759644439515132,-0.30034166847838367,1.3239438720167576
111,2.22,0.106287,-0.41627,1.132398,0.09580132019271072,-0.45066712201482284,1.1121577893838277,0.010485679807289289,0.03439712201482287,0.020240210616172316,0.041264725974015884,tcp_case_2,tcp_forward_5cm,0.20946668263294546,-0.30304744927548616,1.3358712942871787
112,2.24,0.106287,-0.41627,1.132398,0.09633035046813505,-0.44902515746493515,1.1131830371797162,0.009956649531864953,0.03275515746493518,0.019214962820283787,0.039258757069448515,tcp_case_2,tcp_forward_5cm,0.21133692087073963,-0.30575323007258876,1.3477987165576
113,2.2600000000000002,0.106287,-0.41627,1.132398,0.0968536835801398,-0.4473832958565234,1.114196148728835,0.009433316419860213,0.03111329585652345,0.018201851271165026,0.0372603277955304,tcp_case_2,tcp_forward_5cm,0.21320715910853377,-0.3084590108696913,1.359726138828021
114,2.2800000000000002,0.106287,-0.41627,1.132398,0.0973713548952536,-0.4457416998882909,1.1151971743296485,0.008915645104746406,0.029471699888290903,0.017200825670351527,0.0352695084411606,tcp_case_2,tcp_forward_5cm,0.21507739734632794,-0.3111647916667939,1.3716535610984424
115,2.3000000000000003,0.106287,-0.41627,1.132398,0.09788340073308968,-0.44410053115972387,1.1161861664096047,0.008403599266910325,0.027830531159723892,0.016211833590395353,0.03328637098924798,tcp_case_2,tcp_forward_5cm,0.21694763558412208,-0.3138705724638964,1.3835809833688637
116,2.32,0.106287,-0.41627,1.132398,0.09838985835057609,-0.4424599501374756,1.117163179511956,0.007897141649423914,0.026189950137475604,0.01523482048804392,0.031310989919474716,tcp_case_2,tcp_forward_5cm,0.21881787382191625,-0.316576353260999,1.395508405639285
117,2.34,0.106287,-0.41627,1.132398,0.09889076592588358,-0.440820116122065,1.1181282702821296,0.007396234074116423,0.024550116122065035,0.014269729717870439,0.029343443327378486,tcp_case_2,tcp_forward_5cm,0.2206881120597104,-0.3192821340581015,1.4074358279097061
118,2.36,0.106287,-0.41627,1.132398,0.09938616254205121,-0.4391811872149017,1.1190814974536514,0.006900837457948797,0.022911187214901707,0.01331650254634864,0.027383814513033324,tcp_case_2,tcp_forward_5cm,0.22255835029750456,-0.3219879148552041,1.4193632501801274
119,2.38,0.106287,-0.41627,1.132398,0.09987608817032005,-0.4375433202856426,1.120022921833628,0.006410911829679955,0.021273320285642605,0.012375078166372067,0.025432194283767223,tcp_case_2,tcp_forward_5cm,0.2244285885352987,-0.3246936956523066,1.4312906724505485
120,2.4,0.106287,-0.41627,1.132398,0.10036058365317291,-0.4359066709398876,1.1209526062877841,0.005926416346827099,0.019636670939887635,0.011445393712215868,0.023488684372373808,tcp_case_2,tcp_forward_5cm,0.22629882677309288,-0.3273994764494092,1.4432180947209698
121,2.42,0.106287,-0.41627,1.132398,0.10083969068709238,-0.4342713934872267,1.1218706157250689,0.005447309312907628,0.018001393487226736,0.010527384274931162,0.021553402652586602,tcp_case_2,tcp_forward_5cm,0.22816906501088702,-0.33010525724651174,1.4551455169913912
122,2.44,0.106287,-0.41627,1.132398,0.10131345180503643,-0.4326376409096382,1.1227770170818214,0.004973548194963581,0.016367640909638215,0.009620982918178589,0.019626491354961337,tcp_case_2,tcp_forward_5cm,0.2300393032486812,-0.33281103804361434,1.4670729392618125
123,2.46,0.106287,-0.41627,1.132398,0.10178191035863954,-0.4310055648302549,1.1236718793055105,0.0045050896413604685,0.0147355648302549,0.008726120694489525,0.017708130503193635,tcp_case_2,tcp_forward_5cm,0.23190954148647533,-0.3355168188407168,1.4790003615322336
124,2.48,0.106287,-0.41627,1.132398,0.1022451105001435,-0.42937531548249724,1.1245552733380437,0.00404188949985651,0.01310531548249727,0.00784272666195629,0.015798560887593308,tcp_case_2,tcp_forward_5cm,0.2337797797242695,-0.3382225996378194,1.490927783802655
125,2.5,0.106287,-0.41627,1.132398,0.10270309716406448,-0.427747041679588,1.1254272720986558,0.003583902835935529,0.011477041679588018,0.006970727901344231,0.013898125511269722,tcp_case_2,tcp_forward_5cm,0.23565001796206364,-0.34092838043492196,1.502855206073076
126,2.52,0.106287,-0.41627,1.132398,0.10315591604860004,-0.42612089078445003,1.1262879504663756,0.0031310839513999655,0.009850890784450061,0.006110049533624373,0.012007349468605509,tcp_case_2,tcp_forward_5cm,0.2375202561998578,-0.34363416123202456,1.5147826283434973
127,2.54,0.106287,-0.41627,1.132398,0.10360361359678222,-0.4244970086799991,1.1271373852620779,0.0026833864032177884,0.008227008679999148,0.005260614737922165,0.010127107278517362,tcp_case_2,tcp_forward_5cm,0.23939049443765195,-0.34633994202912705,1.5267100506139184
128,2.56,0.106287,-0.41627,1.132398,0.10404623697738334,-0.4228755397398341,1.1279756552301206,0.0022407630226166653,0.006605539739834132,0.0044223447698794605,0.008259013708775059,tcp_case_2,tcp_forward_5cm,0.24126073267544612,-0.34904572282622964,1.5386374728843397
129,2.58,0.106287,-0.41627,1.132398,0.10448383406557771,-0.4212566267993367,1.128802841019577,0.0018031659344222989,0.004986626799336702,0.0035951589804230633,0.0064064828351788035,tcp_case_2,tcp_forward_5cm,0.24313097091324026,-0.3517515036233322,1.550564895154761
130,2.6,0.106287,-0.41627,1.132398,0.10491645342336761,-0.4196404111271834,1.1296190251650604,0.0013705465766323949,0.003370411127183448,0.002778974834939607,0.0045782933739755465,tcp_case_2,tcp_forward_5cm,0.24500120915103443,-0.3544572844204348,1.5624923174251824
131,2.62,0.106287,-0.41627,1.132398,0.10534414427977781,-0.41802703239727856,1.1304242920671528,0.0009428557202221938,0.0017570323972785906,0.001973707932847235,0.002805648366853261,tcp_case_2,tcp_forward_5cm,0.24687144738882857,-0.35716306521753727,1.5744197396956034
132,2.64,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
133,2.66,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
134,2.68,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
135,2.7,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
136,2.72,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
137,2.74,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
138,2.7600000000000002,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
139,2.7800000000000002,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
140,2.8000000000000003,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
141,2.82,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
142,2.84,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
143,2.86,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
144,2.88,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
145,2.9,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
146,2.92,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
147,2.94,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
148,2.96,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
149,2.98,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
150,3.0,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
151,3.02,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
152,3.04,0.106287,-0.41627,1.132398,0.10576695651082307,-0.41641662866111484,1.131218727972431,0.0005200434891769329,0.00014662866111486705,0.001179272027568956,0.001297161404722733,tcp_case_2,tcp_forward_5cm,0.24874168562662274,-0.35986884601463986,1.5863471619660248
