step_index,time_seconds,reference_body_name,reference_site_name,reference_kind,tool_frame_enabled,tool_label,world_x,world_y,world_z,base_x,base_y,base_z,flange_x,flange_y,flange_z,tool_x,tool_y,tool_z,tool_offset_world_x,tool_offset_world_y,tool_offset_world_z,target_x,target_y,target_z,tool_error_x,tool_error_y,tool_error_z,tool_error_norm,experiment_case_id,joint_1,joint_2,joint_3
125,2.5,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.0018087739469423642,-0.007091755290420393,1.33024790294027,0.10609770430084597,-0.4153655695082554,1.1319140640986358,0.10428893035390362,-0.408273814217835,-0.19833383884163427,0.106287,-0.41627,1.132398,0.00018929569915403233,-0.0009044304917446011,0.0004839359013641964,0.0010430826107000212,target_1,0.2500930242561438,-1.3003666506615197,-0.2101615393587608
126,2.52,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.0018087739469423642,-0.007091755290420393,1.33024790294027,0.10609770430084597,-0.4153655695082554,1.1319140640986358,0.10428893035390362,-0.408273814217835,-0.19833383884163427,0.106287,-0.41627,1.132398,0.00018929569915403233,-0.0009044304917446011,0.0004839359013641964,0.0010430826107000212,target_1,0.2500930242561438,-1.3003666506615197,-0.2101615393587608
127,2.54,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.0018087739469423642,-0.007091755290420393,1.33024790294027,0.10609770430084597,-0.4153655695082554,1.1319140640986358,0.10428893035390362,-0.408273814217835,-0.19833383884163427,0.106287,-0.41627,1.132398,0.00018929569915403233,-0.0009044304917446011,0.0004839359013641964,0.0010430826107000212,target_1,0.2500930242561438,-1.3003666506615197,-0.2101615393587608
128,2.56,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.0018087739469423642,-0.007091755290420393,1.33024790294027,0.10609770430084597,-0.4153655695082554,1.1319140640986358,0.10428893035390362,-0.408273814217835,-0.19833383884163427,0.106287,-0.41627,1.132398,0.00018929569915403233,-0.0009044304917446011,0.0004839359013641964,0.0010430826107000212,target_1,0.2500930242561438,-1.3003666506615197,-0.2101615393587608
129,2.58,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.003571557536048076,-0.013351145896245134,1.3301263095033844,0.11195303285765332,-0.41818983657253367,1.1270029717535814,0.10838147532160525,-0.4048386906762885,-0.20312333774980296,0.186802,-0.441837,1.064071,0.07484896714234668,-0.02364716342746631,-0.06293197175358145,0.10060809753312587,target_2,0.26158319424796816,-1.2888628925179502,-0.21005478006310543
130,2.6,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.005477705084876083,-0.01956837384721292,1.3299299306561863,0.11787195234593219,-0.420879669178939,1.1220434774616772,0.11239424726105611,-0.40131129533172605,-0.20788645319450907,0.186802,-0.441837,1.064071,0.06893004765406781,-0.020957330821060993,-0.05797247746167722,0.09247361422470804,target_2,0.2730733642397925,-1.2773591343743804,-0.20994802076745006
131,2.62,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.0075262092953994955,-0.025740154084574713,1.3296587923834482,0.12385136474707295,-0.4234336320598174,1.117036225883325,0.11632515545167345,-0.3976934779752427,-0.21262256650012315,0.186802,-0.441837,1.064071,0.06295063525292705,-0.018403367940182602,-0.052965225883325084,0.08430172941974827,target_2,0.2845635342316168,-1.265855376230811,-0.20984126147179466
132,2.64,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.009715987606082652,-0.03186322557767812,1.3293129305630056,0.12988813965931514,-0.4258503613375887,1.1119818680648055,0.12017215205323249,-0.39398713575991057,-0.2173310624982,0.186802,-0.441837,1.064071,0.05691386034068485,-0.01598663866241129,-0.04791086806480549,0.07609343856946328,target_2,0.2960537042234411,-1.2543516180872412,-0.2097345021761393
133,2.66,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.012045882764225538,-0.037934353048065056,1.32889239096101,0.13597911594275,-0.4281285652551161,1.1068810613536308,0.12393323317852446,-0.390194212207051,-0.2220113296073791,0.186802,-0.441837,1.064071,0.050822884057249995,-0.013708434744883868,-0.04281006135363086,0.06784974635290138,target_2,0.30754387421526547,-1.2428478599436716,-0.2096277428804839
134,2.68,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.014514663437802854,-0.0439503286799553,1.3283972292258739,0.14212110338079278,-0.4302670248681728,1.1017344693130544,0.12760643994298992,-0.3863166961882175,-0.22666275991281953,0.186802,-0.441837,1.064071,0.04468089661920721,-0.01156997513182717,-0.03766346931305442,0.05957166917203826,target_2,0.3190340442070898,-1.231344101800102,-0.20952098358482854
135,2.7,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.017121024866463663,-0.04990797381621134,1.32782751088091,0.14831088435724513,-0.4322645946996382,1.0965427616357502,0.13118985949078146,-0.38235662088342687,-0.23128474924515974,0.186802,-0.441837,1.064071,0.03849111564275487,-0.009572405300361797,-0.03247176163575016,0.051260240249020476,target_2,0.3305242141989141,-1.2198403436565324,-0.20941422428917314
136,2.72,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.01986358955135723,-0.0558041406388853,1.3271833113156595,0.1545452155480726,-0.434120203355064,1.0913066140566696,0.13468162599671538,-0.37831606271617874,-0.23587669725898988,0.186802,-0.441837,1.064071,0.032256784451927395,-0.007716796644935964,-0.027235614056669633,0.04291652090607136,target_2,0.34201438419073843,-1.2083365855129626,-0.20930746499351777
137,2.74,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.022740907983411156,-0.06163571383346229,1.3264647157759213,0.16082082962700042,-0.43583285409928973,1.0860267082650934,0.13807992164358926,-0.37419714026582745,-0.24043800751082783,0.186802,-0.441837,1.064071,0.025981170372999574,-0.006004145900710245,-0.02195570826509341,0.03454162861490086,target_2,0.35350455418256277,-1.1968328273693931,-0.2092007056978624
138,2.7600000000000002,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.025751459409683063,-0.06739961223592016,1.3256718193524706,0.1671344369840366,-0.4374016253937896,1.0807037318158819,0.14138297757435353,-0.3700020131578694,-0.2449680875365886,0.186802,-0.441837,1.064071,0.019667563015963396,-0.004435374606210407,-0.016632731815881874,0.026136819824595273,target_2,0.3649947241743871,-1.1853290692258234,-0.20909394640220702
139,2.7800000000000002,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.028893652637380217,-0.07309279046173144,1.3248047269684773,0.17348272745601592,-0.43882567139446454,1.0753383780399408,0.1445890748186357,-0.3657328809327331,-0.24946634892853647,0.186802,-0.441837,1.064071,0.013319272543984073,-0.003011328605535435,-0.011267378039940823,0.017703811142417463,target_2,0.37648489416621145,-1.1738253110822539,-0.20898718710655162
140,2.8000000000000003,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.032165826875116585,-0.07871224051595213,1.3238635533656258,0.17986237206825373,-0.4401042224096118,1.0699313459539146,0.14769654519313716,-0.3613919818936596,-0.25393220741171113,0.186802,-0.441837,1.064071,0.006939627931746267,-0.0017327775903882014,-0.005860345953914603,0.009246870211503338,target_2,0.38797506415803573,-1.162321552938684,-0.20888042781089625
141,2.82,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
142,2.84,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
143,2.86,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
144,2.88,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
145,2.9,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
146,2.92,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
147,2.94,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
148,2.96,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
149,2.98,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
150,3.0,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
151,3.02,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
152,3.04,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
153,3.06,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
154,3.08,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
155,3.1,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
156,3.12,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
157,3.14,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
158,3.16,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
159,3.18,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
160,3.2,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
161,3.22,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03556625261097116,-0.08425499338353909,1.322848423088931,0.18627002478639554,-0.4412365853178208,1.0644833401691145,0.15070377217542438,-0.3569815919342817,-0.25836508291981647,0.186802,-0.441837,1.064071,0.0005319752136044575,-0.0006004146821791956,-0.0004123401691145112,0.0009019533433228331,target_2,0.39946523414986007,-1.1508177947951146,-0.20877366851524087
162,3.24,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.03750378276830159,-0.09064268564291858,1.3217190435153305,0.18446880870658516,-0.445813658208686,1.0587459243612112,0.14696502593828356,-0.3551709725657674,-0.26297311915411925,0.056339,-0.561542,0.797476,-0.12812980870658516,-0.11572834179131397,-0.2612699243612112,0.3131649251571228,target_3,0.39233615123978793,-1.1389015024253215,-0.20879721384870525
163,3.2600000000000002,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.039346682045401996,-0.09704906493546696,1.3205106115159366,0.1825859078240779,-0.45032361936710136,1.052966945193118,0.1432392257786759,-0.3532745544316344,-0.2675436663228185,0.056339,-0.561542,0.797476,-0.1262469078240779,-0.11121838063289863,-0.2554909451931181,0.30591409415294746,target_3,0.38520706832971574,-1.1269852100555284,-0.2088207591821696
164,3.2800000000000002,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.041094529773184035,-0.10347219487003485,1.3192232986830392,0.1806224639797317,-0.45476490210521775,1.0471472258294543,0.13952793420654766,-0.3512927072351829,-0.2720760728535849,0.056339,-0.561542,0.797476,-0.1242834639797317,-0.10677709789478224,-0.24967122582945434,0.2986359808543096,target_3,0.3780779854196436,-1.1150689176857354,-0.208844304515634
165,3.3000000000000003,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.042746941610529304,-0.10991013178916076,1.317857287809809,0.17857964852567526,-0.45913596253620115,1.0412875951984468,0.13583270691514596,-0.3492258307470404,-0.27656969261136216,0.056339,-0.561542,0.797476,-0.12224064852567526,-0.10240603746379884,-0.24381159519844686,0.29133119746128455,target_3,0.3709489025095714,-1.1031526253159425,-0.20886784984909837
166,3.3200000000000003,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.04430356967797672,-0.11636092546521737,1.316412772864342,0.1764586618885524,-0.4634352801324431,1.035388887873861,0.13215509221057567,-0.34707435466722575,-0.28102388499048087,0.056339,-0.561542,0.797476,-0.12011966188855239,-0.09810671986755687,-0.2379128878738611,0.284000358929125,target_3,0.3638198195994993,-1.0912363329461494,-0.20889139518256275
167,3.34,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.045764102678138095,-0.12282261979896612,1.3148899589621181,0.17426073312221624,-0.46766135827531957,1.0294519439561363,0.12849663044407814,-0.34483873847635343,-0.2854380150059818,0.056339,-0.561542,0.797476,-0.11792173312221624,-0.09388064172468041,-0.2319759439561363,0.2766440829071272,target_3,0.35669073668942713,-1.0793200405763563,-0.2089149405160271
168,3.36,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.04712826600280698,-0.12929325352027304,1.3132890623368734,0.17198711945004552,-0.47181272479630476,1.023477608952732,0.12485885344723853,-0.3425194712760317,-0.2898114533841415,0.056339,-0.561542,0.797476,-0.11564811945004552,-0.08972927520369522,-0.22600160895273202,0.2692629896776311,target_3,0.34956165377935494,-1.0674037482065633,-0.20893848584949148
169,3.38,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.04839582182671571,-0.13577086089072463,1.3116103103099002,0.16963910579704314,-0.47588793250923855,1.0174667336577194,0.12124328397032744,-0.34011707161851396,-0.29414357665218077,0.056339,-0.561542,0.797476,-0.11330010579704314,-0.08565406749076143,-0.21999073365771948,0.261857702095231,target_3,0.3424325708692828,-1.0554874558367702,-0.20896203118295587
170,3.4,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.049566569187906875,-0.14225347240789415,1.3098539412577628,0.16721800431188594,-0.4798855597335538,1.0114201740306168,0.11765143512397905,-0.33763208732565964,-0.29843376722714593,0.056339,-0.561542,0.797476,-0.11087900431188594,-0.0816564402664462,-0.21394417403061683,0.2544288455262606,target_3,0.3353034879592106,-1.043571163466977,-0.20898557651642025
171,3.42,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05064034405469709,-0.14873911551100172,1.308020204578454,0.16472515387911038,-0.4838042108082827,1.0053387910745,0.11408480982441328,-0.33506509529728096,-0.3026814135039539,0.056339,-0.561542,0.797476,-0.10838615387911038,-0.07773778919171731,-0.2078627910745,0.24697704778866258,target_3,0.3281744050491385,-1.031654871097184,-0.2090091218498846
172,3.44,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05161701937919806,-0.1552258152877115,1.306109360655979,0.16216191962159665,-0.4876425165966445,0.9992234507133981,0.11054490024239859,-0.33241670130893297,-0.30688590994258097,0.056339,-0.561542,0.797476,-0.10582291962159665,-0.0738994834033555,-0.20174745071339817,0.2395029390923559,target_3,0.32104532213906634,-1.0197385787273912,-0.20903266718334898
173,3.46,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05249650513738663,-0.16171159518181044,1.3041216808233824,0.15952969239354584,-0.49139913498103854,0.9930750236689929,0.1070331872561592,-0.3296875397992281,-0.31104665715438945,0.056339,-0.561542,0.797476,-0.10319069239354584,-0.07014286501896144,-0.19559902366899296,0.2320071519802588,target_3,0.31391623922899414,-1.007822286357598,-0.20905621251681336
174,3.48,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05327874835570112,-0.16819447770151297,1.3020574473242204,0.15682988826412725,-0.4950727513482643,0.9868943853366435,0.10355113990842614,-0.3268782736467513,-0.3151630619875768,0.056339,-0.561542,0.797476,-0.10049088826412725,-0.0664692486517357,-0.18941838533664357,0.22449032127016247,target_3,0.306787156318922,-0.995905993987805,-0.20907975785027774
175,3.5,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05396373312415944,-0.17467248512813294,1.2999169532724824,0.1540639479919854,-0.4986620790647853,0.9806824156607475,0.10010021486782596,-0.3239895939366524,-0.3192345376117348,0.056339,-0.561542,0.797476,-0.09772494799198539,-0.06287992093521466,-0.18320641566074758,0.21695308399770147,target_3,0.29965807340884987,-0.9839897016180119,-0.2091033031837421
176,3.52,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05455148059599098,-0.18114364022486878,1.2977005026109714,0.15123333649079995,-0.5021658599418757,0.9744399990094623,0.09668185589480897,-0.3210222197170069,-0.32326050360150904,0.056339,-0.561542,0.797476,-0.09489433649079995,-0.059376140058124305,-0.17696399900946236,0.20939607936074675,target_3,0.2925289904987777,-0.9720734092482188,-0.20912684851720648
177,3.54,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05504204897378603,-0.18760596694544152,1.2954084100681431,0.14833954228609036,-0.5055828646904685,0.9681680240487993,0.09329749331230433,-0.3179768977450271,-0.32724038601934374,0.056339,-0.561542,0.797476,-0.09200054228609036,-0.05595913530953145,-0.17069202404879935,0.2018199486656387,target_3,0.28539990758870554,-0.9601571168784259,-0.20915039385067086
178,3.56,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05543553348216426,-0.19405749114233214,1.293041001113418,0.1453840769634645,-0.5089118933655542,0.9618673836161147,0.08994854348130023,-0.3148544022232221,-0.3311736174973032,0.056339,-0.561542,0.797476,-0.0890450769634645,-0.052630106634445784,-0.16439138361611472,0.19422533527581579,target_3,0.27827082467863334,-0.9482408245086328,-0.20917393918413524
179,3.58,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05573206632697593,-0.20049624127435955,1.290598611910963,0.14236847460851365,-0.5121517757999552,0.9555389745930074,0.08663640828153772,-0.3116555345255956,-0.3350596373179555,0.056339,-0.561542,0.797476,-0.08602947460851365,-0.0493902242000448,-0.15806297459300744,0.18661288456357267,target_3,0.2711417417685612,-0.9363245321388397,-0.2091974845175996
180,3.6,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05593181664104735,-0.20692024911334211,1.2880815892719593,0.13929429123855455,-0.5153013720273295,0.9491836977776507,0.0833624745975072,-0.3083811229139874,-0.33889789149430866,0.056339,-0.561542,0.797476,-0.08295529123855455,-0.04624062797267048,-0.1517076977776507,0.17898324386594217,target_3,0.264012658858489,-0.9244082397690467,-0.20922102985106397
181,3.62,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.056034990416492056,-0.2133275504495907,1.2854902906053562,0.13616310422642558,-0.5183595726942466,0.9428024577565693,0.08012811380993351,-0.3050320222446559,-0.3426878328487869,0.056339,-0.561542,0.797476,-0.07982410422642558,-0.04318242730575339,-0.14532645775656938,0.17133706244604485,target_3,0.2568835759484169,-0.9124919473992537,-0.20924457518452835
182,3.64,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05604183042361353,-0.21971618579597135,1.2828250838671191,0.13297651171655087,-0.5213252994611852,0.9363961627758821,0.07693468129293735,-0.30160911366521387,-0.346428921091237,0.056339,-0.561542,0.797476,-0.07663751171655087,-0.040216700538814765,-0.13892016277588215,0.16367499146177086,target_3,0.2497544930383447,-0.9005756550294606,-0.2092681205179927
183,3.66,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05595261611642698,-0.22608420109028743,1.2800863475079804,0.1297361320334799,-0.524197505392308,0.9299657246120292,0.0737835159170529,-0.29811330430202065,-0.3501206228959512,0.056339,-0.561542,0.797476,-0.07339713203347989,-0.03734449460769196,-0.13248972461202924,0.155997683944395,target_3,0.24262541012827255,-0.8886593626596675,-0.2092916658514571
184,3.68,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05576766352483612,-0.2324296483957247,1.277274470419704,0.12644360308312133,-0.5269751753338769,0.9235120584420045,0.07067593955828522,-0.2945455269381523,-0.35376241197769964,0.056339,-0.561542,0.797476,-0.07010460308312133,-0.03456682466612304,-0.1260360584420045,0.14830579479082012,target_3,0.23549632721820038,-0.8767430702898744,-0.20931521118492147
185,3.7,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.055487325133501186,-0.23875058659910597,1.2743898518798593,0.12310058174688482,-0.5296573262811645,0.9170360827131023,0.06761325661338363,-0.2909067396820585,-0.35735376916675693,0.056339,-0.561542,0.797476,-0.06676158174688482,-0.03188467371883552,-0.11956008271310237,0.14059998077477273,target_3,0.22836724430812824,-0.8648267779200814,-0.20933875651838585
186,3.72,Link3,,body,True,default_tool_frame,0.0,0.0,0.0,0.0,0.0,0.65,0.05511198974744881,-0.2450450821067005,1.2714329014951269,0.11970874326895806,-0.5322430077337321,0.9105387190122121,0.06459675352150925,-0.2871979256270316,-0.3608941824829149,0.056339,-0.561542,0.797476,-0.06336974326895806,-0.029298992266267865,-0.1130627190122121,0.13288090058479776,target_3,0.22123816139805608,-0.8529104855502884,-0.2093623018518502
